Month,FPI_Equity (USD_MN),FPI_Debt (USD_MN),FPI_Hybrid (USD_MN),FPI_Equity (INR_Crore),FPI_Debt (INR_Crore),FPI_Hybrid (INR_Crore),MF_Equity (INR_Crore),MF_Debt (INR_Crore),usd_inr,MF_Equity (USD_MN),MF_Debt (USD_MN)
21/11/2006,142.8,10.7,,-21.1,48,,252.59,570.49,-0.147759104,-1709.471659,-3860.94654
20/11/2006,12.9,-22.2,,642.3,-100,,190.81,-272.68,49.79069767,3.832241943,-5.476524988
17/11/2006,282.5,66.8,,58,299.7,,-25.77,77.05,0.205309735,-125.52,375.2866379
16/11/2006,289.4,0,,1302.7,0,,19.08,78.87,4.50138217,4.238698089,17.52128502
15/11/2006,22,0,,1302.7,0,,-251.07,97.53,59.21363636,-4.240070623,1.64708682
14/11/2006,337.4,5.5,,99.6,24.7,,204.9,-246.41,0.295198577,694.1090361,-834.726245
13/11/2006,173.3,28.6,,1523.8,129,,262.22,458.26,8.792844778,29.82197532,52.1173763
10/11/2006,107.6,0,,778.2,0,,-21.01,281.73,7.232342007,-2.905006425,38.95418658
09/11/2006,118,-74.2,,478.1,-329.7,,289.41,435.29,4.051694915,71.42936624,107.4340515
08/11/2006,-1.4,57.3,,526.9,255.8,,-470.08,262.37,-376.3571429,1.249026381,-0.697130385
07/11/2006,74.8,29.8,,-6.2,133.3,,46.32,277.93,-0.082887701,-558.8283871,-3353.090968
06/11/2006,94.3,0,,335.5,0,,41.02,548.5,3.557794274,11.5296155,154.1685544
03/11/2006,50.7,11.3,,422.9,50.5,,-138.09,329.06,8.34122288,-16.55512651,39.44985103
02/11/2006,31,0,,227.4,0,,-102.09,-56.33,7.335483871,-13.91728232,-7.679111697
01/11/2006,82,0,,139.1,0,,70.54,0.58,1.696341463,41.58360891,0.341912293
31/10/2006,71.9,-20.4,,368.5,-91.9,,5.83,270.53,5.125173853,1.137522388,52.78455088
30/10/2006,225.6,0,,323.8,0,,93.72,227.98,1.435283688,65.2971958,158.8396788
27/10/2006,109.8,0,,1017.2,0,,-206.79,118.03,9.264116576,-22.3216103,12.74055643
26/10/2006,108.9,-2.2,,496.7,-10,,-295.26,-143.71,4.561065197,-64.7348782,-31.50799074
23/10/2006,37.2,0,,493.3,0,,-168.15,-339.5,13.26075269,-12.68027569,-25.60186499
20/10/2006,98,0,,168.8,0,,91.8,-392.72,1.72244898,53.29620853,-228.0009479
19/10/2006,-8.2,-12.6,,444.1,-57,,-56.33,309.62,-54.15853659,1.040094573,-5.716919613
18/10/2006,222.7,0,,-37.1,0,,57.01,133.16,-0.166591828,-342.2136658,-799.3189218
17/10/2006,85.8,2.4,,1007.9,11,,33.07,0,11.74708625,2.815166187,0
16/10/2006,174.8,47.3,,389,214.7,,-209.55,188.33,2.225400458,-94.16282776,84.6274653
13/10/2006,240.5,44.1,,794.7,200.6,,-206.35,377.39,3.304365904,-62.44768466,114.2095067
12/10/2006,118.3,58.9,,1093.8,267.9,,38.22,653.37,9.245984784,4.133686231,70.66526879
11/10/2006,175.6,0,,539.3,0,,-13.48,544.79,3.07118451,-4.389185982,177.3875839
10/10/2006,21.1,0,,803.4,0,,-145.84,714.16,38.07582938,-3.830251431,18.75625591
09/10/2006,-10,0,,96.4,0,,-384.26,19.53,-9.64,39.86099585,-2.02593361
06/10/2006,15.6,-15.3,,-45.7,-69.8,,-39.76,8.58,-2.929487179,13.57234136,-2.928840263
05/10/2006,27.1,-46,,71,-210,,-379.56,407.81,2.619926199,-144.8743099,155.6570563
04/10/2006,-91.8,9.7,,123.7,44.2,,68.44,904.6,-1.347494553,-50.7905578,-671.3199677
03/10/2006,-64.2,66.7,,-419.4,304.8,,166.14,389.42,6.53271028,25.43201717,59.61078684
29/09/2006,281.4,-8.7,,-294.3,-39.9,,-125.32,-34.5,-1.045842217,119.8268705,32.98776758
28/09/2006,156.7,0,,1293.5,0,,-29.12,433.64,8.254626675,-3.527718593,52.53296328
27/09/2006,120.9,9.9,,719.5,45.2,,243.85,642.58,5.951199338,40.97493398,107.9748742
26/09/2006,7.6,-4.1,,555,-18.7,,348.58,9.5,73.02631579,4.773347748,0.13009009
25/09/2006,-58.6,48.9,,34.9,224.9,,270.59,636.28,-0.59556314,-454.3430946,-1068.366991
22/09/2006,33.1,-66.5,,-268.5,-304.8,,37.21,-74.44,-8.111782477,-4.587154562,9.176774674
21/09/2006,63,19.2,,152.1,88,,0.74,521.62,2.414285714,0.306508876,216.0556213
20/09/2006,51.3,36.6,,288.8,167.8,,17.81,-452.05,5.62962963,3.16,-80.30
19/09/2006,60,-0.7,,236,-3,,2.95,-21.44,3.933333333,0.75,-5.450847458
18/09/2006,107.3,0,,276.6,0,,130.77,905.96,2.577819199,50.72892625,351.4443529
15/09/2006,99.5,27.6,,495.1,127.1,,104.88,70.92,4.975879397,21.07768128,14.25275702
14/09/2006,106.5,-13.4,,459,-61.9,,-481.14,363.73,4.309859155,-111.6370588,84.39486928
13/09/2006,112.4,35.3,,491.5,162.8,,24.87,10.81,4.372775801,5.687462869,2.472113937
12/09/2006,-26,0,,519.4,0,,-389.38,-109.02,-19.97692308,19.49149018,5.457296881
11/09/2006,20.5,-36.2,,-120.6,-167.8,,-190.83,416.5,-5.882926829,32.43793532,-70.79809287
08/09/2006,-10.6,7.4,,94.7,34.1,,-193.07,122.18,-8.933962264,21.61079197,-13.67590285
07/09/2006,-3.5,20.2,,-48.9,93.5,,-37.84,-16.89,13.97142857,-2.708384458,-1.208895706
06/09/2006,97.6,10.1,,-16.3,46.4,,-28.28,-213.18,-0.167008197,169.3330061,1276.464294
05/09/2006,-15.1,14.9,,451.2,68.8,,-165.53,-67.4,-29.8807947,5.539678635,2.255629433
04/09/2006,97.1,41.9,,-69.6,193.6,,-77.64,-76.66,-0.716786818,108.3167241,106.9495115
01/09/2006,50.8,11.3,,451.1,52.7,,107.77,0,8.87992126,12.13636888,0
31/08/2006,104.6,-10.1,,236.6,-47.1,,-330.57,200.16,2.261950287,-146.1437954,88.49000845
30/08/2006,72.4,1.5,,487.1,7.1,,-66.94,-14.18,6.727900552,-9.949611989,-2.107641141
29/08/2006,79.3,0,,336.9,0,,145.93,13,4.248423707,34.34921045,3.059958445
28/08/2006,9.3,-10,,368.9,-46.5,,-351.16,341.54,39.66666667,-8.852773109,8.610252101
25/08/2006,14.5,0,,43.4,0,,-537.14,256.99,2.993103448,-179.46,85.86071429
24/08/2006,14.5,9.6,,67.8,44.6,,-54.23,328.98,4.675862069,-11.59786136,70.35707965
23/08/2006,-11.2,-8.5,,67.6,-39.7,,-402.04,-30.55,-6.035714286,66.61017751,5.061538462
22/08/2006,-2.1,29.9,,-52.1,139.4,,58.95,247.33,24.80952381,2.376103647,9.96915547
21/08/2006,9.2,23.2,,-9.7,107.8,,89.58,561.21,-1.054347826,-84.96247423,-532.2816495
18/08/2006,111.7,0,,42.7,0,,71.84,-120.71,0.382273948,187.9280562,-315.7683138
17/08/2006,174.1,0,,519.1,0,,103.51,98.67,2.981619759,34.71602967,33.09275092
16/08/2006,204.5,4.3,,808.8,19.9,,637.1,139.6,3.955012225,161.0867334,35.29698318
14/08/2006,2.3,10.7,,952,49.8,,-328.38,51.86,413.9130435,-0.793355042,0.125292017
11/08/2006,13.7,0,,10.6,0,,-123.6,103.13,0.773722628,-159.7471698,133.2906604
10/08/2006,32.7,-8.3,,63.5,-38.6,,-364.63,-103.2,1.941896024,-187.7700945,-53.14393701
09/08/2006,53.8,-7.3,,151.9,-33.7,,-148.3,39.97,2.823420074,-52.52495063,14.15658986
08/08/2006,64.1,23.2,,250.5,107.8,,15.48,-67.44,3.907956318,3.961149701,-17.2571018
07/08/2006,24.9,68.2,,298.6,317.7,,-21.42,-28.09,11.99196787,-1.786195579,-2.342401206
04/08/2006,-10.1,64.9,,115.9,301.6,,193.83,277.92,-11.47524752,-16.89113891,-24.21908542
03/08/2006,51.4,0,,-47,0,,-7.98,106.97,-0.914396887,8.72706383,-116.9842128
02/08/2006,22.4,0,,240.1,0,,225.14,-53.42,10.71875,21.00431487,-4.983790087
01/08/2006,-9.9,-15.2,,104.10,-70.6,,677.09,178.54,-10.51515152,-64.39184438,-16.97930836
31/07/2006,76.5,-11.8,,-46.30,-55,,356.07,-5.63,-0.605228758,-588.3230022,9.302267819
28/07/2006,28.2,0,,355.80,0,,336.36,396.32,12.61702128,26.65922428,31.41153457
27/07/2006,99,-10.7,,131.2,-50,,347.89,80.16,1.325252525,262.5084604,60.48658537
26/07/2006,50.8,0,,461.70,0,,236.22,317.56,9.088582677,25.9908512,34.94054148
25/07/2006,49.1,0,,238,0,,460.47,-5.91,4.847250509,94.99612185,-1.219247899
24/07/2006,6.7,10.3,,229.8,48,,10.68,171.41,34.29850746,0.311383812,4.99759356
21/07/2006,-11.4,0,,31.5,0,,45.46,63.77,-2.763157895,-16.45219048,-23.07866667
20/07/2006,68.6,14.9,,-53.5,69.7,,149.95,-141.56,-0.779883382,-192.2723364,181.5143178
19/07/2006,19.1,5.7,,321.3,26.6,,-71.73,49.41,16.82198953,-4.26,2.94
18/07/2006,-65.7,0,,89.90,0,,-231.84,-48.91,-1.368340944,169.4314572,35.74401557
17/07/2006,-122.2,-7.8,,-307.1,-36.2,,-550.11,-76.32,2.51309329,-218.8975643,-30.36894823
14/07/2006,-74,-5.4,,-567.5,-25,,-657.24,174.4,7.668918919,-85.70177974,22.74114537
13/07/2006,3,0,,-343.6,0,,67.82,-104.88,-114.5333333,-0.592142026,0.915715949
12/07/2006,81.2,0,,14.10,0,,4.19,186.61,0.17364532,24.12964539,1074.661844
11/07/2006,-28.9,9.3,,375.3,42.8,,-177.37,222.49,-12.98615917,13.65838796,-17.13285638
10/07/2006,-10.3,0,,-133.5,0,,50.5,-85.71,12.96116505,3.896254682,-6.612831461
07/07/2006,-94.5,0,,-47.4,0,,43.14,11.65,0.501587302,86.00696203,23.22626582
06/07/2006,2,0,,-435.9,0,,304.32,-1.43,-217.95,-1.40,0.01
05/07/2006,120.8,0,,9.10,0,,-88.43,360.29,0.075331126,-1173.883956,4782.750769
04/07/2006,46.7,27.5,,556,126.6,,116.47,327.07,11.90578158,9.782642086,27.47152698
03/07/2006,55.4,-10.9,,214.7,-50.3,,-268.97,84.79,3.875451264,-69.40353051,21.87874243
30/06/2006,23.1,0,,254.8,0,,-26.11,1020.21,11.03030303,-2.367115385,92.49156593
29/06/2006,-60.5,0,,106.3,0,,-339.49,-301.11,-1.757024793,193.2186736,171.3749294
28/06/2006,-8.4,0,,-280.2,0,,-276.24,222.07,33.35714286,-8.281284797,6.657344754
27/06/2006,-24,-4.2,,-39,-19.6,,206.27,92.38,1.625,126.9353846,56.84923077
26/06/2006,-5.8,-12,,-111.1,-55.4,,-78.81,-146.86,19.15517241,-4.114293429,-7.666858686
23/06/2006,-14.7,-0.1,,-26.8,-0.6,,-285.78,303.2,1.823129252,-156.7524627,166.3074627
22/06/2006,-44,15.8,,-67.5,72.6,,85.81,269.14,1.534090909,55.93540741,175.4394074
21/06/2006,19.9,0,,-202.6,0,,362.36,753.41,-10.18090452,-35.59212241,-74.00226555
20/06/2006,-43.5,21,,91.6,96.3,,206.53,118.59,-2.105747126,-98.07920306,-56.31730349
19/06/2006,4.8,10.2,,-199.6,46.9,,-108,287.76,-41.58333333,2.597194389,-6.92008016
16/06/2006,143.6,0,,21.9,0,,52.06,365.99,0.152506964,341.3614612,2399.82484
15/06/2006,30.5,0,,659.5,0,,129.87,244.37,21.62295082,6.006118271,11.30141774
14/06/2006,-79,26,,139.9,119.4,,-155.15,-5.33,-1.770886076,87.61150822,3.009792709
13/06/2006,-17.8,0,,-363.4,0,,-274.92,461.13,20.41573034,-13.46608696,22.58699505
12/06/2006,21.3,-12.5,,-81.8,-57.5,,-14.98,172.21,-3.840375587,3.900660147,-44.84196822
09/06/2006,110.8,0,,97.9,0,,164.3,270.9,0.883574007,185.9493361,306.5957099
08/06/2006,24.2,0,,508.9,0,,77.65,299.9,21.02892562,3.692532914,14.26130871
07/06/2006,6.9,0,,111.2,0,,146.02,506.84,16.11594203,9.060593525,31.44960432
06/06/2006,18.5,-5.4,,31.9,-24.8,,344.71,627.78,1.724324324,199.9101881,364.0730408
05/06/2006,124.6,0,,84.8,0,,53.91,776.68,0.680577849,79.21209906,1141.206698
02/06/2006,138.7,0,,571,0,,147.43,533.94,4.116798846,35.8118056,129.6978599
01/06/2006,-61.1,43.2,,640.4,199.6,,289.63,13.52,-10.4811784,-27.63334322,-1.289931293
31/05/2006,-179.3,4.2,,-282.2,19.4,,-5.12,55.76,1.573898494,-3.253068746,35.42795181
30/05/2006,-1.8,0,,-832.3,0,,-105.08,14.71,462.3888889,-0.227254596,0.031813048
29/05/2006,-17.8,41.9,,-8.4,193.4,,-1.31,-187.38,0.471910112,-2.775952381,-397.0671429
26/05/2006,-55.1,44.5,,-81.8,204.8,,-71.02,164.89,1.484573503,-47.83865526,111.0689364
25/05/2006,-356.1,0,,-252.7,0,,-176.65,-294.78,0.709632126,-248.9317966,-415.39833
24/05/2006,-423.1,0,,-1632.8,0,,-121.14,-240.94,3.859134956,-31.39045443,-62.43368079
23/05/2006,-273.1,0,,-1935,0,,65.58,27.07,7.085316734,9.25576124,3.820577261
22/05/2006,-203.5,9.4,,-1243.2,42.9,,-40.77,9.36,6.109090909,-6.673660714,1.532142857
19/05/2006,-299.5,0,,-929.8,0,,-37.68,-96.83,3.104507513,-12.13719079,-31.19013229
18/05/2006,-178.2,-11.6,,-1361.3,-52.7,,100.16,-546.46,7.639169473,13.11137295,-71.53395431
17/05/2006,-93.4,9.5,,-810.6,43.1,,-108.55,49.68,8.678800857,-12.50748828,5.724293116
16/05/2006,-116.9,0,,-423.5,0,,-81.66,442.49,3.622754491,-22.5408595,122.1418678
15/05/2006,-160.5,28,,-533.4,127.9,,116.79,-267.43,3.323364486,35.14209786,-80.46965692
12/05/2006,4.1,-44,,-728.4,-199.5,,89.2,755.1,-177.6585366,-0.502086766,-4.250288303
11/05/2006,-266.1,0,,18.6,0,,-131.47,433.71,-0.069898534,1880.869194,-6204.851129
10/05/2006,71.9,88.1,,"-1,199.10",396.9,,19.1,741.85,-16.67732962,-1.145267284,-44.48254107
09/05/2006,102.4,0,,322.9,0,,121.1,-146.21,3.153320313,38.40396408,-46.36699907
08/05/2006,81.7,0,,460.5,0,,308.7,197.1,5.636474908,54.76827362,34.9686645
05/05/2006,246.9,0,,366.5,0,,-115.5,612.52,1.484406642,-77.80886767,412.6362565
04/05/2006,71.8,0,,1108.1,0,,468.54,-6.71,15.43314763,30.35932858,-0.43477845
03/05/2006,202.2,0,,322.6,0,,223.97,386.36,1.595450049,140.3804526,242.1636454
02/05/2006,48.7,0,,907.2,0,,-135.29,-157.5,18.62833676,-7.26259149,-8.454861111
28/04/2006,-11.4,-11.1,,218.5,-50,,191.6,177.56,-19.16666667,-9.996521739,-9.264
27/04/2006,557.9,0,,-51.4,0,,-269.32,177.24,-0.092131206,2923.222335,-1923.778132
26/04/2006,-45.8,0,,2513.8,0,,63.84,302.11,-54.88646288,-1.163128332,-5.504271621
25/04/2006,-113.5,24.9,,-206.2,112.1,,-1.88,249.34,1.816740088,-1.034820563,137.2458293
24/04/2006,43.2,0,,-508.8,0,,-16.77,14.12,-11.77777778,1.423867925,-1.20
21/04/2006,33.6,0,,194.8,0,,-2.37,222.67,5.797619048,-0.408788501,38.40714579
20/04/2006,49.8,0,,151.5,0,,381.84,-18.09,3.042168675,125.5157228,-5.946415842
19/04/2006,-44.6,18.6,,224.9,83.8,,112.47,-7.65,-5.042600897,-22.30396621,1.517074255
18/04/2006,-60.7,5.5,,-201.1,24.7,,-79.5,15.51,3.313014827,-23.99627051,4.681536549
17/04/2006,56,0,,-273.9,0,,192.78,123.01,-4.891071429,-39.41467689,-25.14990873
13/04/2006,-212,-24.4,,252.9,-110,,-119.82,170.69,-1.192924528,100.4422301,-143.0853302
12/04/2006,-163.5,0,,-960.5,0,,128.7,82.33,5.874617737,21.90780843,14.01452889
10/04/2006,-94.3,0,,-734.8,0,,62.19,416.33,7.792152704,7.981106424,53.42939439
07/04/2006,-95.7,-22.3,,-421.7,-99.9,,-57.58,386.02,4.406478579,-13.06712355,87.6028314
05/04/2006,70.3,2.8,,-427.1,12.7,,-118.01,90.66,-6.075391181,19.42426364,-14.9224959
04/04/2006,29.7,50.4,,314,225.1,,54.45,535.91,10.57239057,5.150207006,50.68957643
03/04/2006,107.1,0,,132.4,0,,58.3,385.31,1.236227824,47.15959215,311.6820317
31/03/2006,10.1,0,,477.9,0,,73.07,137.86,47.31683168,1.544270768,2.913550952
30/03/2006,112.4,0,,45.2,0,,-10.84,352.99,0.402135231,-26.96,877.789292
29/03/2006,21,0,,502.5,0,,193.99,101.53,23.92857143,8.107044776,4.243044776
28/03/2006,83.2,-13.4,,93.9,-59.9,,58.57,570.1,1.128605769,51.89588924,505.1365282
27/03/2006,123.2,-10.1,,371.7,-45,,-227.5,472.87,3.017045455,-75.40,156.73
24/03/2006,30.8,0,,550.20,0,,-28.12,110.82,17.86,-1.574147583,6.203664122
23/03/2006,12.6,-17.9,,137.5,-79.7,,3.45,56.35,10.91269841,0.32,5.16
22/03/2006,67.6,0,,56.3,0,,-56.83,-58.85,0.832840237,-68.23637655,-70.66181172
21/03/2006,41,0,,300.6,0,,-23.84,19.18,7.331707317,-3.251630073,2.616034597
20/03/2006,33.3,0,,181.7,0,,27.03,221.43,5.456456456,4.953764447,40.58
17/03/2006,106.9,0,,148.2,0,,32.49,-313.78,1.386342376,23.43576923,-226.3365857
16/03/2006,5.5,-12.6,,474.9,-55.8,,47.48,60.84,86.34545455,0.549884186,0.704611497
14/03/2006,37,-11.2,,24.2,-49.8,,21.28,-148.82,0.654054054,32.53553719,-227.5347107
13/03/2006,51.6,-5.6,,164.6,-24.9,,197.95,207.16,3.189922481,62.05479951,64.94201701
10/03/2006,140.4,-9.9,,229.5,-43.9,,-126.6,303.34,1.634615385,-77.44941176,185.5727059
09/03/2006,-64.4,0,,624.8,0,,99.34,332.45,-9.701863354,-10.23927017,-34.26661332
08/03/2006,187.4,24.8,,-287,110.6,,77.56,-315.51,-1.531483458,-50.64370732,206.0159373
07/03/2006,50.2,0,,832.3,0,,171.22,216.06,16.57968127,10.3270984,13.0316136
06/03/2006,55.8,0,,222.5,0,,-100.47,866.76,3.987455197,-25.19652135,217.3717213
03/03/2006,87.9,0,,247.1,0,,-115.54,202.06,2.811149033,-41.10063132,71.87808175
02/03/2006,145.6,0,,389.8,0,,-40.84,682.09,2.677197802,-15.25475629,254.7775885
01/03/2006,129.9,-2.3,,645.7,-10,,-80.04,-56.97,4.970746728,-16.10220846,-11.46105467
28/02/2006,45.4,0,,576.00,0,,262.8,418.68,12.68722467,20.71375,33.000125
27/02/2006,86.4,0,,201.80,0,,276.08,246.01,2.335648148,118.2027354,105.3283647
24/02/2006,225.4,0,,383.8,0,,235.21,-93.2,1.702750665,138.1353153,-54.73496613
23/02/2006,170.9,-46.6,,1001.8,-207.2,,88.62,120.45,5.861907548,15.1179457,20.54791875
22/02/2006,93.8,0,,761.40,0,,4.29,173.67,8.117270789,0.528502758,21.39512214
21/02/2006,28.2,46.5,,417.4,206.9,,-80.14,503.94,14.80141844,-5.414345951,34.04673694
20/02/2006,131.9,0.1,,125.3,0.3,,-125.87,393.08,0.949962092,-132.5000239,413.7849322
17/02/2006,77.5,0,,586.1,0,,141.97,242.16,7.562580645,18.77269237,32.02081556
16/02/2006,55.8,0,,344.4,0,,-38.26,83.79,6.172043011,-6.198919861,13.57573171
15/02/2006,-13,0,,247.1,0,,-24.15,94.6,-19.00769231,1.270538244,-4.976932416
14/02/2006,-113.4,0,,-57.7,0,,-15.92,800.35,0.508818342,-31.28818024,1572.958232
13/02/2006,75.8,0,,-501.6,0,,132.28,219.66,-6.617414248,-19.98968102,-33.19423445
10/02/2006,139,-22.6,,335.5,-99.9,,-16.2,720.48,2.413669065,-6.711773472,298.4999106
08/02/2006,-26.8,-4.5,,614.4,-20,,62.28,1086.31,-22.92537313,-2.716640625,-47.38461589
07/02/2006,211.4,0,,-118.3,0,,-416.33,716.44,-0.559602649,743.9743195,-1280.265562
06/02/2006,180.2,0,,935.6,0,,-213.38,208.59,5.192008879,-41.09777255,40.17520094
03/02/2006,141.7,0,,796.5,0,,-68.48,161.17,5.621030346,-12.18281984,28.67267922
02/02/2006,82.2,0,,626.5,0,,-90.6,510.34,7.621654501,-11.88718276,66.95921468
01/02/2006,115.1,-21.7,,364.1,-96.3,,-74.52,484.57,3.163336229,-23.55740731,153.1832107
31/01/2006,49.3,14.6,,508.1,64.6,,433.77,-79.87,10.30628803,42.08789805,-7.749637867
30/01/2006,-45.3,0,,217.4,0,,42.88,3.61,-4.799116998,-8.934977001,-0.752221711
27/01/2006,162.9,-15.9,,-200.1,-70,,-40.81,-7.9,-1.228360958,33.22313343,6.431334333
25/01/2006,185.2,-5,,719.1,-22,,-31.32,330.65,3.882829374,-8.066282854,85.156974
24/01/2006,9.5,0,,820,0,,-127.54,224.08,86.31578947,-1.477597561,2.59604878
23/01/2006,-72.1,4.5,,42.1,19.8,,-181.61,251.72,-0.583911234,311.0233017,-431.0929216
20/01/2006,12.4,0,,-318.2,0,,83.25,263.97,-25.66129032,-3.244186047,-10.28670019
19/01/2006,18.4,-11.8,,55,-52.1,,97.93,6.23,2.989130435,32.76203636,2.084218182
18/01/2006,0.5,-12.2,,81.4,-54.2,,-61.96,507.38,162.8,-0.380589681,3.116584767
17/01/2006,72.3,0,,2.3,0,,-52.66,817.49,0.031811895,-1655.355652,25697.62043
16/01/2006,-7.3,-22,,320.3,-97.3,,-81.39,73.42,-43.87671233,1.85497034,-1.673325008
13/01/2006,1.7,0,,-32.4,0,,7.15,336.34,-19.05882353,-0.375154321,-17.64746914
12/01/2006,-233.1,-94,,7.6,-415.9,,-338.21,308.48,-0.032604033,10373.25671,-9461.406316
10/01/2006,-0.5,22.8,,-1028.9,100.6,,-292.37,563.76,2057.8,-0.142078919,0.273962484
09/01/2006,89.7,0,,-2.2,0,,-12.4,717.75,-0.024526198,505.5818182,-29264.625
06/01/2006,77.1,0,,397,0,,-302.79,710.1,5.149156939,-58.80380101,137.9060705
05/01/2006,19.5,0,,344.5,0,,-231.48,333.03,17.66666667,-13.10264151,18.85075472
04/01/2006,203.3,-21.9,,86.9,-97.7,,-217.57,134.43,0.427447122,-508.9986306,314.4950403
03/01/2006,103.8,-12.3,,912,-55.2,,-257.71,84.58,8.786127168,-29.33146711,9.626539474
02/01/2006,106,-39.5,,466.6,-177.6,,-417.42,-168.08,4.401886792,-94.82751822,-38.18362623
30/12/2005,116.9,0,,477.7,0,,-109.43,30.5,4.086398631,-26.77908101,7.463784802
29/12/2005,30,0,,526.9,0,,125.59,-113.03,17.56333333,7.150692731,-6.435566521
28/12/2005,32,0,,135.3,0,,320.33,280.03,4.228125,75.76171471,66.23030303
27/12/2005,4.8,-38.9,,144.9,-176.2,,267.45,480.52,30.1875,8.859627329,15.91784679
26/12/2005,12.4,12.7,,21.6,57.4,,145.05,266.17,1.741935484,83.26944444,152.8012963
23/12/2005,53.5,0,,56,0,,222.79,136.81,1.046728972,212.8440179,130.7024107
22/12/2005,57.5,0,,241.6,0,,408.7,686.89,4.20173913,97.26924669,163.4775455
21/12/2005,84.8,0,,260.6,0,,1161.99,119.45,3.073113208,378.1149348,38.86937836
20/12/2005,71.5,0,,384.7,0,,533.7,22.79,5.38041958,99.19300754,4.23572914
19/12/2005,248.7,-4.9,,322,-21.9,,402.75,-16.17,1.29473261,311.0680901,-12.48906522
16/12/2005,591.8,-20,,1125.1,-90.4,,848.34,134.97,1.901149037,446.2248796,70.9939081
15/12/2005,119.1,-1.5,,2685.5,-6.7,,762.67,378.53,22.54827876,33.82386781,16.78753416
14/12/2005,94.4,-7.7,,542.1,-35.1,,193.3,688.66,5.742584746,33.66080059,119.9216086
13/12/2005,252.7,-25,,432.6,-114.6,,343.21,653.57,1.711911357,200.4835113,381.777945
12/12/2005,60.9,20.8,,1163.9,95.9,,785.35,404.28,19.11165846,41.09271845,21.1535802
09/12/2005,90.9,0,,281.2,0,,356.17,253.68,3.093509351,115.1346124,82.00395448
08/12/2005,-8.8,-18.6,,420.1,-85.7,,-67.93,1228.54,-47.73863636,1.422956439,-25.73471078
07/12/2005,-14.8,5.4,,-41,24.8,,528.23,415.96,2.77027027,190.6781463,150.1514146
06/12/2005,15.8,-5.4,,-68.5,-24.9,,151.51,330.01,-4.335443038,-34.94683212,-76.11909489
05/12/2005,-10.1,5.9,,72.8,27,,-170.78,333.09,-7.207920792,23.69337912,-46.21166209
02/12/2005,111.6,-30,,-46.8,-138.9,,234.41,257.68,-0.419354839,-558.9776923,-614.4676923
01/12/2005,92.4,-75.9,,514.7,-350,,274.91,166.4,5.57034632,49.35240723,29.8724694
30/11/2005,56.9,0,,425.1,0,,142.38,325.39,7.471001757,19.05768525,43.55373089
29/11/2005,55.3,-29.4,,261.5,-135.1,,48.83,65.16,4.72875226,10.3261912,13.77953346
28/11/2005,34.5,0,,253.9,0,,194.19,-60.24,7.35942029,26.38658921,-8.185427334
25/11/2005,54.2,-13.1,,158.7,-60,,521.42,412.22,2.92804428,178.077908,140.78339
24/11/2005,100.9,0,,247.9,0,,327.67,81.65,2.456888008,133.3679024,33.23309802
23/11/2005,68,20.7,,461.4,94.5,,217.43,728.27,6.785294118,32.04429996,107.3306459
22/11/2005,36.6,-105.5,,311.9,-483.7,,77.34,578.7,8.521857923,9.075485733,67.90772684
21/11/2005,92.6,-156.8,,167.6,-717.6,,25.62,164.43,1.809935205,14.15520286,90.84855609
18/11/2005,62.6,-39.3,,423.7,-179.9,,159.32,255.3,6.768370607,23.53890017,37.71956573
17/11/2005,19.8,-10.9,,286.3,-49.9,,68.63,176.96,14.45959596,4.746329025,12.23823961
16/11/2005,31.8,-12,,90.8,-55.2,,112.52,108.69,2.855345912,39.40678414,38.06544053
14/11/2005,7.4,-53.6,,145.3,-244.8,,202.66,-71.66,19.63513514,10.32129387,-3.649580179
11/11/2005,6.4,-69.9,,34,-319.9,,0,0,5.3125,0,0
10/11/2005,-29.9,-21.8,,29.2,-99.9,,521.52,325.14,-0.976588629,-534.0221918,-332.9344521
09/11/2005,21.6,-16,,-137,-73.2,,185.46,11.3,-6.342592593,-29.24040876,-1.781605839
08/11/2005,133.4,10.5,,99.1,48,,-197.06,740.03,0.742878561,-265.2654289,996.1655096
07/11/2005,118.4,-1.5,,609.2,-7,,284.78,109.26,5.14527027,55.34791858,21.23503611
03/11/2005,116.9,-13.4,,530.8,-59.9,,117.7,-16.26,4.54063302,25.92149586,-3.580998493
02/11/2005,84.9,-13.2,,530.8,-59.9,,1.81,553,6.252061249,0.289504521,88.45082894
01/11/2005,11.2,0,,384.5,0,,211.72,331.09,34.33035714,6.167136541,9.64423407
31/10/2005,-32.9,0,,50.6,0,,439.61,-226.11,-1.537993921,-285.8333794,147.0161858
28/10/2005,-48.3,9.8,,-148.6,44,,256.69,-455.25,3.076604555,83.43288694,-147.971568
27/10/2005,-167.6,-13.3,,-217.7,-60,,52.34,-86.17,1.298926014,40.29482774,-66.33942122
26/10/2005,-100.9,29.6,,-755.1,133.4,,317.81,427.95,7.483647175,42.46726129,57.18468415
25/10/2005,-51.6,0,,-453.6,0,,517.69,188.52,8.790697674,58.89066138,21.44539683
24/10/2005,-29.3,-38.8,,-232.7,-175,,-51.74,215.74,7.941979522,-6.514748603,27.16451225
21/10/2005,-89.7,-22.1,,-132.1,-100,,56.03,142.67,1.472686734,38.05,96.88
20/10/2005,-15.7,0,,-404.4,0,,63.77,243.62,25.75796178,2.475739367,9.458046489
